arrival_ms,sequence,rtp_timestamp,ssrc,packet_bytes,payload_bytes,jitter_component_ms
7767.813,1234,349105937,777926654,159,147,33.508587
7801.02,1235,349120937,777926654,898,886,133.459456
7834.563,1236,349114937,777926654,194,182,47721758.635394
7867.475,1237,349111937,777926654,148,136,47721792.598564
7901.225,1238,349117937,777926654,193,181,32.916682
7934.444,1239,349132937,777926654,956,944,133.448256
7967.921,1240,349126937,777926654,243,231,47721758.700267
8000.878,1241,349123937,777926654,170,158,47721792.55408
8034.476,1242,349129937,777926654,176,164,33.069202
8067.937,1243,349144937,777926654,918,906,133.204992
8101.012,1244,349138937,777926654,253,241,47721759.103052
8134.741,1245,349135937,777926654,188,176,47721791.782456
8167.609,1246,349141937,777926654,258,246,33.798376
8201.193,1247,349156937,777926654,995,983,133.082506
8234.368,1248,349150937,777926654,255,243,47721759.002573
8267.973,1249,349147937,777926654,213,201,47721791.906766
8301.198,1250,349153937,777926654,259,247,33.44156
8334.349,1251,349168937,777926654,892,880,133.515766
8367.729,1252,349162937,777926654,259,247,47721758.797847
8400.922,1253,349159937,777926654,218,206,47721792.317442
8434.59,1254,349165937,777926654,214,202,32.998987
8467.692,1255,349180937,777926654,843,831,133.565055
8501.173,1256,349174937,777926654,279,267,47721758.696064
8534.491,1257,349171937,777926654,226,214,47721792.193648
8568.032,1258,349177937,777926654,233,221,33.12545
8601.311,1259,349192937,777926654,863,851,133.387889
8634.334,1260,349186937,777926654,323,311,47721759.154573
8667.726,1261,349183937,777926654,192,180,47721792.118699
8700.859,1262,349189937,777926654,198,186,33.533961
8734.594,1263,349204937,777926654,896,884,132.931647
8767.819,1264,349198937,777926654,297,285,47721758.953098
8801.33,1265,349195937,777926654,257,245,47721792.000219
8834.602,1266,349201937,777926654,257,245,33.394481
8867.686,1267,349216937,777926654,952,940,133.58276
8901.157,1268,349210937,777926654,259,247,47721758.706605
8934.218,1269,349207937,777926654,207,195,47721792.449834
8967.958,1270,349213937,777926654,237,225,32.926827
9000.878,1271,349228937,777926654,896,884,133.746827
9034.637,1272,349222937,777926654,268,256,47721758.419017
9067.74,1273,349219937,777926654,237,225,47721792.408357
9101.163,1274,349225937,777926654,205,193,33.243442
9134.413,1275,349240937,777926654,970,958,133.416745
9167.887,1276,349234937,777926654,253,241,47721758.703695
9201.467,1277,349231937,777926654,213,201,47721791.930714
9234.165,1278,349237937,777926654,208,196,33.969024
9267.985,1279,349252937,777926654,911,899,132.846725
9300.946,1280,349246937,777926654,216,204,47721759.216849
9334.894,1281,349243937,777926654,187,175,47721791.562396
9367.615,1282,349249937,777926654,233,221,33.945703
9401.232,1283,349264937,777926654,915,903,133.050224
9434.546,1284,349258937,777926654,232,220,47721758.86363
9467.704,1285,349255937,777926654,205,193,47721792.353214
9501.34,1286,349261937,777926654,225,213,33.030716
9534.416,1287,349276937,777926654,991,979,133.590825
9567.743,1288,349270937,777926654,240,228,47721758.850697
9601.175,1289,349267937,777926654,218,206,47721792.078991
9634.329,1290,349273937,777926654,171,159,33.512292
9667.829,1291,349288937,777926654,945,933,133.166897
9701.275,1292,349282937,777926654,226,214,47721758.732071
9734.539,1293,349279937,777926654,171,159,47721792.247295
9767.737,1294,349285937,777926654,196,184,33.468127
9801.324,1295,349300937,777926654,879,867,133.079379
9834.466,1296,349294937,777926654,215,203,47721759.036407
9867.716,1297,349291937,777926654,177,165,47721792.260564
9901.164,1298,349297937,777926654,201,189,33.218995
9934.343,1299,349312937,777926654,845,833,133.487627
9967.974,1300,349306937,777926654,256,244,47721758.546786
10001.097,1301,349303937,777926654,167,155,47721792.387759
10034.637,1302,349309937,777926654,192,180,33.127285
10067.714,1303,349324937,777926654,1034,1022,133.589049
10100.958,1304,349318937,777926654,244,232,47721758.934366
10134.548,1305,349315937,777926654,215,203,47721791.921128
10168.056,1306,349321937,777926654,192,180,33.158536
10201.022,1307,349336937,777926654,950,938,133.700685
10234.419,1308,349330937,777926654,269,257,47721758.780981
10267.919,1309,349327937,777926654,180,168,47721792.011139
10300.826,1310,349333937,777926654,145,133,33.759598
10334.34,1311,349348937,777926654,1015,1003,133.152415
10367.497,1312,349342937,777926654,250,238,47721759.020307
10401.156,1313,349339937,777926654,208,196,47721791.852441
10434.407,1314,349345937,777926654,188,176,33.41616
10467.855,1315,349360937,777926654,995,983,133.218662
10501.186,1316,349354937,777926654,242,230,47721758.846376
10534.261,1317,349351937,777926654,201,189,47721792.436145
10567.909,1318,349357937,777926654,228,216,33.018113
10600.686,1319,349372937,777926654,997,985,133.890193
10633.935,1320,349366937,777926654,266,254,47721758.92862
10667.232,1321,349363937,777926654,226,214,47721792.21397
10700.575,1322,349369937,777926654,223,211,33.323845
